material-surveyer,Material,subcategory,material,CP,SP,Volume,Processing,"if_yes,_what_kind_of_processing",how_do_you_decide_when_to_sell,_index,_parent_table_name,_parent_index
milk cover,Plastic,milk cover,Colour,8,10,10,No,,I sell on fixed schedule - daily/monthly/weekly,992,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),77
milk cover,Plastic,milk cover,vision,8,10,50,No,,I sell on fixed schedule - daily/monthly/weekly,1010,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),78
milk cover,Plastic,milk cover,vision,8,10,50,No,,I sell on fixed schedule - daily/monthly/weekly,1035,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),80
milk cover,Plastic,milk cover,vision,8,10,50,No,,I sell on fixed schedule - daily/monthly/weekly,1047,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),81
milk cover,Plastic,milk cover,vision,8,10,25,No,,I sell on fixed schedule - daily/monthly/weekly,1060,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),82
milk cover,Plastic,milk cover,vision,8,10,50,No,,I sell on fixed schedule - daily/monthly/weekly,1245,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),92
Milk cover oil cover,Plastic,"Milk cover, oil cover",Vision,8,12,50,No,,I sell on fixed schedule - daily/monthly/weekly,87,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),15
Milk cover oil cover,Plastic,"Milk cover, oil cover",Vision,10,13,,No,,I sell on fixed schedule - daily/monthly/weekly,351,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),32
"Milk cover, oil cover",Plastic,"Milk cover, oil cover",Vision,9,10.5,50,No,,I sell on fixed schedule - daily/monthly/weekly,677,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),54
"milk cover, oil cover",Plastic,"Milk cover, oil cover",vision,8,10,60,No,,I sell on fixed schedule - daily/monthly/weekly,888,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),70
"Milk, oil cover",Plastic,"Milk cover, oil cover",Vision,9,10.5,20,No,,I sell on fixed schedule - daily/monthly/weekly,455,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),39
"Milkcover, oil cover, water packet cover",Plastic,"Milkcover, oil cover, water packet cover","Vision, name",10,12,60,No,,I sell on fixed schedule - daily/monthly/weekly,101,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),16
Aluminium  nagam,Aluminium,Nagam,Colour,70,80,70,No,,I sell on fixed schedule - daily/monthly/weekly,372,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),34
Aluminium nagam,Aluminium,Nagam,Colour,80,90,70,No,,I sell on fixed schedule - daily/monthly/weekly,74,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),14
Aluminium nagam,Aluminium,Nagam,Colour,80,90,50,No,,I sell on fixed schedule - daily/monthly/weekly,122,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),17
Aluminium nagam,Aluminium,Nagam,Colour,70,80,80,No,,I sell on fixed schedule - daily/monthly/weekly,264,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),26
Aluminium nagam,Aluminium,Nagam,Colour,70,80,60,No,,I sell on fixed schedule - daily/monthly/weekly,284,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),27
Aluminium nagam,Aluminium,Nagam,Colour,70,80,60,No,,I sell on fixed schedule - daily/monthly/weekly,304,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),28
Aluminium nagam,Aluminium,Nagam,Colour,100,110,,No,,I sell on fixed schedule - daily/monthly/weekly,310,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),29
Aluminium nagam,Aluminium,Nagam,Colour,70,80,60,No,,I sell on fixed schedule - daily/monthly/weekly,390,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),35
Aluminium nagam,Aluminium,Nagam,Colour,80,100,100,No,,I sell on fixed schedule - daily/monthly/weekly,401,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),36
Aluminium nagam,Aluminium,Nagam,Colour,70,80,80,No,,I sell on fixed schedule - daily/monthly/weekly,423,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),37
Aluminium nagam,Aluminium,Nagam,Colour,70,80,100,No,,I sell on fixed schedule - daily/monthly/weekly,441,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),38
Aluminium nagam,Aluminium,Nagam,Colour,60,70,200,No,,I sell on fixed schedule - daily/monthly/weekly,578,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),48
Aluminium nagam,Aluminium,Nagam,Colour,70,75,40,No,,I sell on fixed schedule - daily/monthly/weekly,596,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),49
Aluminium nagam,Aluminium,Nagam,Colour,80,90,30,No,,I sell on fixed schedule - daily/monthly/weekly,614,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),50
Aluminium nagam,Aluminium,Nagam,Colour,70,75,80,No,,I sell on fixed schedule - daily/monthly/weekly,748,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),59
Aluminium nagam,Aluminium,Nagam,Colour,70,80,50,No,,I sell on fixed schedule - daily/monthly/weekly,762,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),60
Aluminium nagam,Aluminium,Nagam,Colour,70,80,50,No,,I sell on fixed schedule - daily/monthly/weekly,853,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),68
Aluminium nagam,Aluminium,Nagam,Colour,60,70,40,No,,I sell on fixed schedule - daily/monthly/weekly,874,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),69
Aluminium nagam,Aluminium,Nagam,Colour,60,70,50,No,,I sell on fixed schedule - daily/monthly/weekly,940,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),74
Aluminium nagam,Aluminium,Nagam,Colour,60,70,40,No,,I sell on fixed schedule - daily/monthly/weekly,959,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),75
Aluminium nagam,Aluminium,Nagam,Colour,70,80,50,No,,I sell on fixed schedule - daily/monthly/weekly,976,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),76
Aluminium nagam,Aluminium,Nagam,Colour,75,85,60,No,,I sell on fixed schedule - daily/monthly/weekly,998,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),77
Aluminium nagam,Aluminium,Nagam,Color,70,80,60,No,,I sell on fixed schedule - daily/monthly/weekly,1082,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),83
Aluminium nagam,Aluminium,Nagam,Color,60,70,40,No,,I sell on fixed schedule - daily/monthly/weekly,1119,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),85
Aluminium nagam,Aluminium,Nagam,Color,60,70,70,No,,I sell on fixed schedule - daily/monthly/weekly,1139,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),86
Aluminium nagam,Aluminium,Nagam,Color,70,80,50,No,,I sell on fixed schedule - daily/monthly/weekly,1160,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),87
Aluminium nagam,Aluminium,Nagam,Color,60,70,40,No,,I sell on fixed schedule - daily/monthly/weekly,1178,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),88
Aluminium nagam,Aluminium,Nagam,Color,70,80,50,No,,I sell on fixed schedule - daily/monthly/weekly,1197,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),89
Aluminum nagam,Aluminium,Nagam,Color,70,80,60,No,,I sell on fixed schedule - daily/monthly/weekly,1217,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),90
Nagam,Aluminium,Nagam,,50,60,40,No,,I sell on fixed schedule - daily/monthly/weekly,26,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),11
Nagam,Aluminium,Nagam,Colour,60,70,60,No,,I sell on fixed schedule - daily/monthly/weekly,42,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),12
Nagam,Aluminium,Nagam,Colour,100,120,,No,,I sell on fixed schedule - daily/monthly/weekly,475,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),39
Nagam,Aluminium,Nagam,Vision,100,115,10,No,,I sell on fixed schedule - daily/monthly/weekly,490,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),40
Nagam,Aluminium,Nagam,Vision,100,110,3,No,,I sell on fixed schedule - daily/monthly/weekly,684,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),54
nagam,Aluminium,Nagam,vision,65,70,,No,,I sell on fixed schedule - daily/monthly/weekly,810,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),65
nagam,Aluminium,Nagam,vision,85,90,10,No,,I sell on fixed schedule - daily/monthly/weekly,837,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),67
nagam,Aluminium,Nagam,vision,90,100,5,Yes,"uriganum, koluthanum",I sell on fixed schedule - daily/monthly/weekly,1252,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),92
Newspaper,Paper,Newspaper,Vision,10,12,,No,,I sell on fixed schedule - daily/monthly/weekly,185,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),21
Newspaper,Paper,Newspaper,Vision,10,12,90,No,,I sell on fixed schedule - daily/monthly/weekly,536,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),43
Newspaper,Paper,Newspaper,,9,11,1000,No,,I sell on fixed schedule - daily/monthly/weekly,631,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),51
Newspaper,Paper,Newspaper,Vision,10,13,150,Yes,Tie,I sell on fixed schedule - daily/monthly/weekly,105,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),16
Newspaper,Paper,Newspaper,Vision,9,10,,No,,I sell on fixed schedule - daily/monthly/weekly,331,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),29
Newspaper,Paper,Newspaper,Vision,11,14,,No,,I sell on fixed schedule - daily/monthly/weekly,354,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),32
Newspaper,Paper,Newspaper,Vision,10,11.5,300,No,,I sell on fixed schedule - daily/monthly/weekly,462,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),39
Newspaper,Paper,Newspaper,Vision,10,12,150,No,,I sell on fixed schedule - daily/monthly/weekly,480,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),40
Newspaper,Paper,Newspaper,Vision,10,11.5,150,No,,I sell on fixed schedule - daily/monthly/weekly,522,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),42
Newspaper,Paper,Newspaper,Vision,10,11.5,150,No,,I sell on fixed schedule - daily/monthly/weekly,550,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),44
Newspaper,Paper,Newspaper,Vision,10,12,500,No,,I sell on fixed schedule - daily/monthly/weekly,661,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),53
Newspaper,Paper,Newspaper,Vision,10,12,200,No,,I sell on fixed schedule - daily/monthly/weekly,709,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),56
Newspaper,Paper,Newspaper,Vision,10,12.5,500,No,,I sell on fixed schedule - daily/monthly/weekly,733,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),57
Newspaper,Paper,Newspaper,vision,10,12,200,No,,I sell on fixed schedule - daily/monthly/weekly,925,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),72
Newspaper,Paper,Newspaper,vision,10,12,1000,No,,I sell on fixed schedule - daily/monthly/weekly,1012,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),78
Newspaper,Paper,Newspaper,vision,10,12,500,No,,I sell on fixed schedule - daily/monthly/weekly,1234,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),91
"News paper ,card board",Paper,Newspaper,Vision,10,13,,No,Tie,I sell on fixed schedule - daily/monthly/weekly,338,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),31
Newspaper,Paper,Newspaper,Vision,10,13,150,No,,I sell on fixed schedule - daily/monthly/weekly,194,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),22
Newspaper,Paper,Newspaper,Vision,10,12,500,No,,I sell on fixed schedule - daily/monthly/weekly,644,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),52
Newspaper,Paper,Newspaper,Vision,10,11.5,500,No,,I sell on fixed schedule - daily/monthly/weekly,680,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),54
Newspaper,Paper,Newspaper,Vision,10,12,400,No,,I sell on fixed schedule - daily/monthly/weekly,692,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),55
newspaper,Paper,Newspaper,vision,10,11.5,500,No,,I sell on fixed schedule - daily/monthly/weekly,771,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),61
newspaper,Paper,Newspaper,vision,,15,17,No,,I sell on fixed schedule - daily/monthly/weekly,786,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),62
newspaper,Paper,Newspaper,vision,12,14,5000,No,,I sell on fixed schedule - daily/monthly/weekly,794,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),64
newspaper,Paper,Newspaper,vision,10,12,500,No,,I sell on fixed schedule - daily/monthly/weekly,820,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),66
newspaper,Paper,Newspaper,vision,10,11.5,500,No,,I sell on fixed schedule - daily/monthly/weekly,834,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),67
newspaper,Paper,Newspaper,vision,10,12,1500,No,,I sell on fixed schedule - daily/monthly/weekly,894,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),70
newspaper,Paper,Newspaper,vision,10,12,1000,No,,I sell on fixed schedule - daily/monthly/weekly,917,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),71
Newspaper,Paper,Newspaper,Vision,12,14,180,No,,I sell on fixed schedule - daily/monthly/weekly,932,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),74
newspaper,Paper,Newspaper,vision,10,11,2000,No,,I sell on fixed schedule - daily/monthly/weekly,1019,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),79
newspaper,Paper,Newspaper,vision,10,11.5,1000,No,,I sell on fixed schedule - daily/monthly/weekly,1037,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),80
newspaper,Paper,Newspaper,vision,10,12,500,No,,I sell on fixed schedule - daily/monthly/weekly,1049,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),81
newspaper,Paper,Newspaper,vision,10,11.5,500,No,,I sell on fixed schedule - daily/monthly/weekly,1064,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),82
newspaper,Paper,Newspaper,vision,10,12,1000,No,,I sell on fixed schedule - daily/monthly/weekly,1267,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),93
newspapers,Paper,Newspaper,vision,10,11.5,500,No,,I sell on fixed schedule - daily/monthly/weekly,1248,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),92
Notebook,Paper,Notebook,vision,10,11,100,No,,I sell on fixed schedule - daily/monthly/weekly,1250,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),92
Notebook,Paper,Notebook,Vision and weight,8,10,100,No,,I sell on fixed schedule - daily/monthly/weekly,93,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),15
Notebook,Paper,Notebook,Colour,14,16,100,No,,I sell on fixed schedule - daily/monthly/weekly,53,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),13
Notebook,Paper,Notebook,Size colour,12,14,80,No,,I sell on fixed schedule - daily/monthly/weekly,72,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),14
Notebook,Paper,Notebook,Vision,10,13,80,No,,I sell on fixed schedule - daily/monthly/weekly,121,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),17
Notebook,Paper,Notebook,Colour size,11,14,80,No,,I sell on fixed schedule - daily/monthly/weekly,140,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),18
Notebook,Paper,Notebook,Vision,11,13,80,No,,I sell on fixed schedule - daily/monthly/weekly,302,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),28
Notebook,Paper,Notebook,Vision,9,12,50,No,,I sell on fixed schedule - daily/monthly/weekly,1177,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),88
Notebook,Paper,Notebook,Colour,11,13,50,No,,I sell on fixed schedule - daily/monthly/weekly,162,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),20
Notebook,Paper,Notebook,Colour,12,14,50,No,,I sell on fixed schedule - daily/monthly/weekly,236,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),24
Notebook,Paper,Notebook,Colour,12,14,60,No,,I sell on fixed schedule - daily/monthly/weekly,244,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),25
Notebook,Paper,Notebook,Colour,10,13,80,No,,I sell on fixed schedule - daily/monthly/weekly,262,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),26
Notebook,Paper,Notebook,Colour,11,14,80,No,,I sell on fixed schedule - daily/monthly/weekly,283,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),27
Notebook,Paper,Notebook,View,13,15,80,No,,I sell on fixed schedule - daily/monthly/weekly,371,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),34
Notebook,Paper,Notebook,Vision,9,12,100,No,,I sell on fixed schedule - daily/monthly/weekly,389,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),35
Notebook,Paper,Notebook,Vision,11,14,80,No,,I sell on fixed schedule - daily/monthly/weekly,422,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),37
Notebook,Paper,Notebook,Vision,9,11,150,No,,I sell on fixed schedule - daily/monthly/weekly,440,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),38
Notebook,Paper,Notebook,View,10,12,120,No,,I sell on fixed schedule - daily/monthly/weekly,594,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),49
Notebook,Paper,Notebook,Colour,9,11,70,No,,I sell on fixed schedule - daily/monthly/weekly,612,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),50
Notebook,Paper,Notebook,Vision,10,11.5,80,,,I sell on fixed schedule - daily/monthly/weekly,746,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),59
Notebook,Paper,Notebook,Colour,9,11,60,No,,I sell on fixed schedule - daily/monthly/weekly,872,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),69
Notebook,Paper,Notebook,Vision,10,12,100,No,,I sell on fixed schedule - daily/monthly/weekly,933,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),74
Notebook,Paper,Notebook,View,9,13,70,No,,I sell on fixed schedule - daily/monthly/weekly,950,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),75
Notebook,Paper,Notebook,Vision,11,13,80,No,,I sell on fixed schedule - daily/monthly/weekly,996,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),77
Notebook,Paper,Notebook,,9,11,150,No,,I sell on fixed schedule - daily/monthly/weekly,1091,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),84
Notebook,Paper,Notebook,Colour,9,13,80,No,,I sell on fixed schedule - daily/monthly/weekly,1113,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),85
Notebook,Paper,Notebook,Vision,10,13,80,No,,I sell on fixed schedule - daily/monthly/weekly,1137,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),86
Notebook,Paper,Notebook,Vision,10,15,80,No,,I sell on fixed schedule - daily/monthly/weekly,1151,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),87
